"","ID","Reason_for_absence","Month_of_absence","Seasons","Transportation_expense","Distance_from_residence_to_work","Service_time","Age","Workload_average_perday","Hit_target","Disciplinary_failure","Son","Social_drinker","Social_smoker","Height","Body_mass_index","emp_abseeism_time_in_hours"
"683","26","19","5","3",0.7,0.446808510638298,0.521739130434783,0.615384615384615,0.231104735830372,0.923076923076923,"0",2,"1","1",1,0.315789473684211,7.70786635602803
"684","29","22","5","3",0.411538461538462,0.212765957446809,0.608695652173913,0.538461538461538,0.231104735830372,0.923076923076923,"0",2,"1","0",0.173749953531109,0.473684210526316,8
"685","22","27","5","3",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.231104735830372,0.923076923076923,"0",0,"0","0",0.6,0,2
"686","36","23","5","3",0,0.170212765957447,0.739130434782609,0.884615384615385,0.231104735830372,0.923076923076923,"0",1,"1","0",0.58169833178323,0.631578947368421,2
"687","36","5","5","3",0,0.170212765957447,0.739130434782609,0.884615384615385,0.231104735830372,0.923076923076923,"0",1,"1","0",0.7,0.631578947368421,3
"688","34","28","5","3",0,0.106382978723404,0.391304347826087,0.384615384615385,0.231104735830372,0.923076923076923,"0",0,"0","0",0.7,0.473684210526316,1
"689","36","0","5","3",0,0.170212765957447,0.739130434782609,0.884615384615385,0.231104735830372,0.923076923076923,"1",1,"1","0",0.7,0.631578947368421,0
"690","22","27","5","3",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.231104735830372,0.923076923076923,"0",0,"0","0",0.6,0,2
"691","23","0","5","3",1,0.936170212765957,0.434782608695652,0.346153846153846,0.231104735830372,0.923076923076923,"1",2,"0","1",0.9,0.105263157894737,0
"692","17","16","5","3",0.234615384615385,0.361702127659574,0.695652173913043,0.5,0.231104735830372,0.923076923076923,"0",2,"0","1",0.5,0.157894736842105,1
"693","14","10","5","3",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.231104735830372,0.923076923076923,"0",2,"1","0",0.700000000000003,0.315789473684211,2.642030266836
"694","25","10","5","3",0.45,0.234042553191489,0.304347826086957,0.192307692307692,0.231104735830372,0.923076923076923,"0",0,"0","0",0.7,0.315789473684211,8
"695","15","22","5","3",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.231104735830372,0.923076923076923,"0",1,"1","0",0.6,0.315789473684211,8
"696","17","10","5","3",0.234615384615385,0.361702127659574,0.695652173913043,0.5,0.231104735830372,0.923076923076923,"0",2,"0","1",0.5,0.157894736842105,8
"697","28","6","5","3",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.231104735830372,0.923076923076923,"0",1,"0","0",0.4,0.263157894736842,3
"698","18","10","5","3",0.815384615384615,0.234042553191489,0.130434782608696,0.0384615384615385,0.231104735830372,0.923076923076923,"0",0,"0","0",0.559755940219972,0.315789473684211,8
"699","25","23","5","3",0.45,0.234042553191489,0.304347826086957,0.192307692307692,0.231104735830372,0.923076923076923,"0",0,"0","0",0.642541859132135,0.315789473684211,2
"700","15","28","5","3",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.231104735830372,0.923076923076923,"0",1,"1","0",0.6,0.315789473684211,2
"701","22","27","5","3",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.231104735830372,0.923076923076923,"0",0,"0","0",0.6,0,2
"702","10","7","5","3",0.934615384615385,1,0.0869565217391304,0.0384615384615385,0.231104735830372,0.923076923076923,"0",1,"1","0",0.7,0.421052631578947,8
"703","14","23","5","3",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.231104735830372,0.923076923076923,"0",2,"1","0",0.589846078089997,0.315789473684211,2
"704","17","25","5","3",0.234615384615385,0.361702127659574,0.695652173913043,0.5,0.231104735830372,0.923076923076923,"0",2,"0","1",0.5,0.157894736842105,8
"705","14","10","5","3",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.231104735830372,0.923076923076923,"0",2,"1","0",0.705942882964266,0.315789473684211,8
"706","28","11","5","3",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.231104735830372,0.923076923076923,"0",1,"0","0",0.4,0.263157894736842,1
"707","16","7","6","3",0,0.212765957446809,1,0.730769230769231,0.503669831653754,0.692307692307692,"0",2,"1","1",1,0.315789473684211,8
"708","22","27","6","3",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.503669831653754,0.692307692307692,"0",0,"0","0",0.6,0,3
"709","34","26","6","3",0,0.106382978723404,0.391304347826087,0.384615384615385,0.503669831653754,0.692307692307692,"0",0,"0","0",0.7,0.473684210526316,8
"710","34","10","6","3",0,0.106382978723404,0.391304347826087,0.384615384615385,0.503669831653754,0.692307692307692,"0",0,"0","0",0.7,0.473684210526316,8
"711","23","22","6","3",1,0.936170212765957,0.434782608695652,0.346153846153846,0.503669831653754,0.692307692307692,"0",2,"0","1",0.9,0.105263157894737,8
"712","36","19","6","3",0,0.170212765957447,0.739130434782609,0.884615384615385,0.503669831653754,0.692307692307692,"0",1,"1","0",0.7,0.631578947368421,4.10913660050078
"713","12","19","6","3",0.442307692307692,0.978723404255319,0,0.153846153846154,0.503669831653754,0.692307692307692,"0",1,"1","0",0.436799619422752,0.105263157894737,8
"714","22","27","6","3",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.503669831653754,0.692307692307692,"0",0,"0","0",0.6,0,2
"715","2","0","6","3",0.45,0.51063829787234,0.478260869565217,0.807692307692308,0.503669831653754,0.692307692307692,"1",1,"0","1",0.0415404749419224,0.736842105263158,0
"716","21","0","6","3",0.576923076923077,0.127659574468085,0.304347826086957,0.230769230769231,0.503669831653754,0.692307692307692,"1",0,"0","0",0.663791295991695,0.315789473684211,0
"717","36","19","6","3",0,0.170212765957447,0.739130434782609,0.884615384615385,0.503669831653754,0.692307692307692,"0",1,"1","0",0.699999999999997,0.631578947368421,3
"718","22","13","6","3",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.503669831653754,0.692307692307692,"0",0,"0","0",0.6,0,2
"719","15","28","6","3",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.503669831653754,0.692307692307692,"0",1,"1","0",0.6,0.315789473684211,2
"720","22","13","6","1",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.503669831653754,0.692307692307692,"0",0,"0","0",0.6,0,3
"721","34","25","6","1",0,0.106382978723404,0.391304347826087,0.384615384615385,0.503669831653754,0.692307692307692,"0",0,"0","0",0.7,0.473684210526316,3
"722","12","22","6","1",0.442307692307692,0.978723404255319,0,0.153846153846154,0.503669831653754,0.692307692307692,"0",1,"1","0",0.4,0.105263157894737,8
"723","34","8","6","1",0,0.106382978723404,0.391304347826087,0.384615384615385,0.503669831653754,0.692307692307692,"0",0,"0","0",0.7,0.473684210526316,2
"724","34","10","6","1",0,0.106382978723404,0.391304347826087,0.384615384615385,0.503669831653754,0.692307692307692,"0",0,"0","0",0.7,0.473684210526316,3
"725","12","22","6","1",0.442307692307692,0.978723404255319,0,0.153846153846154,0.503669831653754,0.692307692307692,"0",1,"1","0",0.361870065306826,0.105263157894737,3
"726","5","26","7","1",0.45,0.319148936170213,0.521739130434783,0.615384615384615,0.427324226714044,0.461538461538462,"0",1,"1","0",0.2,1,4
"727","12","19","7","1",0.442307692307692,0.978723404255319,0,0.153846153846154,0.427324226714044,0.461538461538462,"0",1,"1","0",0.4,0.105263157894737,2
"728","9","6","7","1",0.423076923076923,0.191489361702128,0.652173913043478,0.522388992215553,0.427324226714044,0.461538461538462,"0",2,"0","0",0.7,0.157894736842105,8
"729","34","28","7","1",0,0.106382978723404,0.391304347826087,0.384615384615385,0.427324226714044,0.461538461538462,"0",0,"0","0",0.7,0.473684210526316,4
"730","9","6","7","1",0.423076923076923,0.191489361702128,0.652173913043478,0.5,0.427324226714044,0.461538461538462,"0",2,"0","0",0.7,0.157894736842105,4.72446546067348
"731","6","22","7","1",0.273076923076923,0.51063829787234,0.521739130434783,0.230769230769231,0.427324226714044,0.461538461538462,"0",2,"0","0",0.2,0.315789473684211,16
"732","34","23","7","1",0,0.106382978723404,0.391304347826087,0.384615384615385,0.427324226714044,0.461538461538462,"0",0,"0","0",0.7,0.473684210526316,2
"733","10","22","7","1",0.934615384615385,1,0.0869565217391304,0.0384615384615385,0.427324226714044,0.461538461538462,"0",1,"1","0",0.7,0.421052631578947,8
"734","28","22","7","1",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.427324226714044,0.461538461538462,"0",1,"0","0",0.4,0.263157894736842,8
"735","13","13","7","1",0.965384615384615,0.25531914893617,0.478260869565217,0.153846153846154,0.427324226714044,0.461538461538462,"0",3,"1","0",0.4,0.315789473684211,7.00977746237135
"736","11","14","7","1",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.427324226714044,0.461538461538462,"0",2,"1","0",0.7,0.578947368421053,8
"737","1","11","7","1",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.427324226714044,0.461538461538462,"0",1,"0","0",0.7,0.526315789473684,4
"738","4","0","0","1",0,0.191489361702128,0.521739130434783,0.5,0.47549076716957,0.615384615384615,"0",1,"1","0",0.5,0.789473684210526,0
"739","8","0","0","2",0.434615384615385,0.638297872340426,0.565217391304348,0.461538461538462,0.47549076716957,0.615384615384615,"0",2,"1","0",0.5,0.842105263157895,0
"740","35","0","0","3",0.234615384615385,0.851063829787234,0.565217391304348,1,0.47549076716957,0.615384615384615,"0",1,"0","0",1,0.315789473684211,0
